,Geography,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,city_name,lat,lon,diff_2002,diff_2003,diff_2004,diff_2005,diff_2006,diff_2007,diff_2008,diff_2009,diff_2010,diff_2011,diff_2012,diff_2013,diff_2014,diff_2015,diff_2016,diff_2017,diff_2018,diff_2019,scaled_diff_2002,scaled_diff_2003,scaled_diff_2004,scaled_diff_2005,scaled_diff_2006,scaled_diff_2007,scaled_diff_2008,scaled_diff_2009,scaled_diff_2010,scaled_diff_2011,scaled_diff_2012,scaled_diff_2013,scaled_diff_2014,scaled_diff_2015,scaled_diff_2016,scaled_diff_2017,scaled_diff_2018,scaled_diff_2019,color_spec_2002,color_spec_2003,color_spec_2004,color_spec_2005,color_spec_2006,color_spec_2007,color_spec_2008,color_spec_2009,color_spec_2010,color_spec_2011,color_spec_2012,color_spec_2013,color_spec_2014,color_spec_2015,color_spec_2016,color_spec_2017,color_spec_2018,color_spec_2019
129,"Strathmore (CA), Alberta",7933,8474,8964,9403,9952,10694,11260,11662,12086,12442,12732,13015,13443,13757,13930,14086,14055,14123,14206,14279,"Strathmore, Alberta",51.0378158,-113.4004199,541,490,439,549,742,566,402,424,356,290,283,428,314,173,156,-31,68,83,0.004328346267701416,0.0039203136250900075,0.0035122809824785985,0.004392351388111049,0.00593647491799344,0.004528362268981519,0.0032162573005840465,0.003392271381710537,0.0028482278582286583,0.002320185614849188,0.0022641811344907593,0.0034242739419153533,0.0025122009760780864,0.0013841107288583086,0.001248099847987839,-0.000248019841587327,0.0005440435234818785,0.00066405312424994,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]"
130,"Canmore (CA), Alberta",11078,11427,11778,12087,12381,12460,12615,12747,12810,12778,12735,13214,13643,14051,14243,14592,14865,15062,15306,15458,"Canmore, Alberta",51.0899934,-115.3441856,349,351,309,294,79,155,132,63,-32,-43,479,429,408,192,349,273,197,244,0.00279222337787023,0.002808224657972638,0.0024721977758220656,0.002352188175054004,0.0006320505640451236,0.0012400992079366349,0.0010560844867589408,0.0005040403232258581,-0.00025602048163853107,-0.00034402752220177613,0.0038323065845267622,0.0034322745819665573,0.0032642611408912714,0.0015361228898311864,0.00279222337787023,0.002184174733978718,0.001576126090087207,0.0019521561724937994,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
131,"Red Deer (CA), Alberta",70336,73101,75774,78570,82241,86636,89085,90978,92552,93272,94124,96878,99564,101734,102809,103481,103302,104314,105115,105767,"Red Deer, Alberta",52.268975,-113.8115599,2765,2673,2796,3671,4395,2449,1893,1574,720,852,2754,2686,2170,1075,672,-179,1012,801,0.022121769741579325,0.02138571085686855,0.022369789583166655,0.02937034962797024,0.035162813025042004,0.01959356748539883,0.015145211616929354,0.012593007440595248,0.005760460836866949,0.00681654532362589,0.02203376270101608,0.021489719177534203,0.01736138891111289,0.008600688055044403,0.005376430114409153,-0.0014321145691655332,0.008096647731818545,0.006408512681014481,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]"
132,"Sylvan Lake (CA), Alberta",8236,8756,9273,9815,10502,11209,11721,12156,12565,12947,13316,14029,14692,15181,15655,15791,15648,15752,15863,15990,"Sylvan Lake, Alberta",52.3065443,-114.0973312,520,517,542,687,707,512,435,409,382,369,713,663,489,474,136,-143,104,111,0.0041603328266261305,0.004136330906472517,0.00433634690775262,0.005496439715177214,0.005656452516201296,0.004096327706216497,0.0034802784222737818,0.0032722617809424755,0.0030562444995599646,0.0029522361788943117,0.005704456356508521,0.005304424353948316,0.003912312985038803,0.003792303384270742,0.001088087046963757,-0.0011440915273221858,0.000832066565325226,0.0008880710456836547,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]"
133,"Lacombe (CA), Alberta",9620,9843,10060,10296,10646,11106,11391,11604,11881,11940,12124,12579,12920,13227,13368,13350,13241,13254,13274,13364,"Lacombe, Alberta",52.4684651,-113.7306644,223,217,236,350,460,285,213,277,59,184,455,341,307,141,-18,-109,13,20,0.0017841427314185135,0.0017361388911112888,0.0018881510520841666,0.002800224017921434,0.0036802944235538844,0.0022801824145931675,0.0017041363309064726,0.0022161772941835345,0.00047203776302104166,0.0014721177694215538,0.0036402912232978636,0.002728218257460597,0.0024561964957196575,0.0011280902472197776,-0.00014401152092167373,-0.0008720697655812465,0.00010400832066565325,0.00016001280102408193,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]"
134,"Camrose (CA), Alberta",15304,15517,15700,15783,15942,16171,16705,17057,17428,17648,17857,18176,18409,18859,19155,19191,19082,19115,19014,18980,"Camrose, Alberta",53.0179364,-112.8259861,213,183,83,159,229,534,352,371,220,209,319,233,450,296,36,-109,33,-101,0.0017041363309064726,0.0014641171293703495,0.00066405312424994,0.0012721017681414514,0.0018321465717257381,0.0042723417873429875,0.002816225298023842,0.00296823745899672,0.0017601408112649013,0.001672133770701656,0.002552204176334107,0.0018641491319305544,0.0036002880230418433,0.0023681894551564127,0.00028802304184334746,-0.0008720697655812465,0.0002640211216897352,-0.0008080646451716138,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[255, 203, 202]"
135,"Cold Lake (CA), Alberta",11866,11967,12092,12149,12327,12515,12936,13387,13777,14146,14494,14796,15123,15410,15352,15488,15048,14841,14517,14397,"Cold Lake, Alberta",54.4642591,-110.1732522,101,125,57,178,188,421,451,390,369,348,302,327,287,-58,136,-440,-207,-324,0.0008080646451716138,0.001000080006400512,0.0004560364829186335,0.0014241139291143292,0.00150412032962637,0.0033682694615569247,0.0036082886630930473,0.0031202496199695976,0.0029522361788943117,0.0027842227378190253,0.002416193295463637,0.0026162092967437394,0.0022961836946955756,-0.0004640371229698376,0.001088087046963757,-0.0035202816225298026,-0.001656132490599248,-0.002592207376590127,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]"
136,"Grande Prairie (CA), Alberta",38786,40617,42211,44184,46884,50038,52372,54019,55499,56583,58273,60548,62342,64246,65513,65044,65298,67403,68295,69025,"Grande Prairie, Alberta",55.17071259999999,-118.7884464,1831,1594,1973,2700,3154,2334,1647,1480,1084,1690,2275,1794,1904,1267,-469,254,2105,892,0.014649171933754701,0.012753020241619329,0.015785262821025683,0.02160172813825106,0.02523401872149772,0.01867349387951036,0.013177054164333147,0.011840947275782063,0.00867269381550524,0.013521081686534923,0.01820145611648932,0.014353148251860149,0.0152332186574926,0.01013681094487559,-0.003752300184014721,0.0020321625730058404,0.016841347307784624,0.007136570925674054,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
137,"Wood Buffalo (CA), Alberta",43832,46651,49162,51160,52623,55034,58974,61635,64403,67280,70642,74259,78260,80468,79016,75302,73493,74408,75376,76263,"Wood Buffalo, Alberta",57.1859727,-111.6366059,2819,2511,1998,1463,2411,3940,2661,2768,2877,3362,3617,4001,2208,-1452,-3714,-1809,915,968,0.02255380430434435,0.020089607168573487,0.015985278822305785,0.011704936394911592,0.019289543163453077,0.03152252180174414,0.0212897031762541,0.022145771661732937,0.023017841427314185,0.026898151852148174,0.028938315065205215,0.032010560844867586,0.017665413233058643,-0.011616929354348347,-0.029714377150172014,-0.01447315785262821,0.0073205856468517485,0.007744619569565565,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]"
138,"Wetaskiwin (CA), Alberta",11412,11550,11638,11734,11927,12056,12252,12422,12598,12722,12897,13095,13173,13161,12880,12994,13122,13146,13089,12977,"Wetaskiwin, Alberta",52.9688194,-113.3660794,138,88,96,193,129,196,170,176,124,175,198,78,-12,-281,114,128,24,-57,0.0011040883270661652,0.0007040563245059605,0.0007680614449155932,0.0015441235298823907,0.0010320825666053283,0.001568125450036003,0.0013601088087046964,0.001408112649011921,0.000992079366349308,0.001400112008960717,0.001584126730138411,0.0006240499239939195,-9.600768061444915e-05,-0.002248179854388351,0.000912072965837267,0.0010240819265541243,0.0001920153612288983,-0.0004560364829186335,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]"
139,"Cranbrook (CA), British Columbia",25277,25109,24935,24750,24659,24762,25080,25369,25522,25502,25461,25698,25984,26327,26768,27073,27306,27550,27871,27938,"Cranbrook, British Columbia",49.5129678,-115.7694002,-168,-174,-185,-91,103,318,289,153,-20,-41,237,286,343,441,305,233,244,321,-0.0013441075286022882,-0.0013921113689095127,-0.0014801184094727579,-0.0007280582446595727,0.0008240659252740219,0.0025442035362829027,0.0023121849747979838,0.0012240979278342267,-0.00016001280102408193,-0.00032802624209936793,0.001896151692135371,0.0022881830546443716,0.002744219537563005,0.0035282822625810066,0.0024401952156172494,0.0018641491319305544,0.0019521561724937994,0.002568205456436515,"[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
140,"Nelson (CA), British Columbia",17488,17260,17120,17086,17083,17187,17473,17773,17992,18175,18310,18339,18502,18614,18882,19122,19209,19412,19592,19709,"Nelson, British Columbia",49.4928119,-117.2948343,-228,-140,-34,-3,104,286,300,219,183,135,29,163,112,268,240,87,203,180,-0.001824145931674534,-0.0011200896071685736,-0.00027202176174093926,-2.4001920153612287e-05,0.000832066565325226,0.0022881830546443716,0.002400192015361229,0.0017521401712136972,0.0014641171293703495,0.001080086406912553,0.0002320185614849188,0.0013041043283462677,0.0008960716857348588,0.002144171533722698,0.0019201536122889832,0.0006960556844547563,0.0016241299303944316,0.0014401152092167373,"[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
141,"Penticton (CA), British Columbia",41330,41559,41772,42134,42285,42251,42607,42967,42913,42855,42926,43220,43552,43910,44343,45017,45540,46020,46486,46885,"Penticton, British Columbia",49.4991381,-119.5937077,229,213,362,151,-34,356,360,-54,-58,71,294,332,358,433,674,523,480,466,0.0018321465717257381,0.0017041363309064726,0.0028962316985358828,0.0012080966477318186,-0.00027202176174093926,0.0028482278582286583,0.0028802304184334746,-0.0004320345627650212,-0.0004640371229698376,0.0005680454436354909,0.002352188175054004,0.00265621249699976,0.0028642291383310665,0.0034642771421713736,0.005392431394511561,0.004184334746779743,0.0038403072245779663,0.003728298263861109,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
142,"Vernon (CA), British Columbia",53761,54112,54753,55467,56463,56837,57637,58582,59157,59430,59477,60128,60484,61479,62421,63615,64510,65032,65869,66966,"Vernon, British Columbia",50.2670137,-119.2720107,351,641,714,996,374,800,945,575,273,47,651,356,995,942,1194,895,522,837,0.002808224657972638,0.005128410272821826,0.005712456996559725,0.00796863749099928,0.002992239379150332,0.006400512040963277,0.007560604848387871,0.004600368029442355,0.002184174733978718,0.0003760300824065925,0.0052084166733338665,0.0028482278582286583,0.007960636850948076,0.0075366029282342584,0.009552764221137692,0.007160572845827666,0.004176334106728539,0.006696535722857828,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
143,"Salmon Arm (CA), British Columbia",16021,16054,16162,16223,16409,16623,17061,17417,17628,17843,17912,17815,17840,17921,18273,18526,18872,19078,19343,19699,"Salmon Arm, British Columbia",50.7001034,-119.2838443,33,108,61,186,214,438,356,211,215,69,-97,25,81,352,253,346,206,265,0.0002640211216897352,0.0008640691255300424,0.00048803904312344986,0.001488119049523962,0.0017121369709576766,0.0035042803424273944,0.0028482278582286583,0.0016881350508040644,0.0017201376110088807,0.0005520441635330826,-0.0007760620849667974,0.0002000160012801024,0.0006480518441475318,0.002816225298023842,0.0020241619329546363,0.002768221457716617,0.0016481318505480438,0.0021201696135690856,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
144,"Kamloops (CA), British Columbia",92786,92547,92843,93501,94358,95606,97468,99272,100129,100586,100830,102073,103413,104711,106093,108213,110509,114055,115675,116896,"Kamloops, British Columbia",50.674522,-120.3272675,-239,296,658,857,1248,1862,1804,857,457,244,1243,1340,1298,1382,2120,2296,3546,1620,-0.001912152972237779,0.0023681894551564127,0.005264421153692295,0.006856548523881911,0.009984798783902711,0.014897191775342027,0.01443315465237219,0.006856548523881911,0.003656292503400272,0.0019521561724937994,0.009944795583646691,0.01072085766861349,0.010384830786462917,0.01105688455076406,0.016961356908552685,0.018369469557564605,0.028370269621569726,0.012961036882950637,"[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
145,"Chilliwack (CA), British Columbia",79828,81125,82581,84521,86150,86854,88694,90753,92548,94398,95862,97595,98991,100626,102876,106006,108962,112437,114555,116626,"Chilliwack, British Columbia",49.1579401,-121.9514666,1297,1456,1940,1629,704,1840,2059,1795,1850,1464,1733,1396,1635,2250,3130,2956,3475,2118,0.010376830146411713,0.011648931914553164,0.015521241699335947,0.013033042643411473,0.005632450596047684,0.014721177694215538,0.016473317865429233,0.014361148891911353,0.014801184094727578,0.011712937034962796,0.013865109208736699,0.01116889351148092,0.013081046483718698,0.018001440115209218,0.025042003360268822,0.02364989199135931,0.027802224177934234,0.016945355628450277,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
146,"Squamish (CA), British Columbia",15022,15297,15546,15796,15886,15781,16102,16629,17052,17487,17980,18410,18956,19594,20212,20910,21528,22126,22778,23335,"Squamish, British Columbia",49.7016339,-123.1558121,275,249,250,90,-105,321,527,423,435,493,430,546,638,618,698,618,598,652,0.0022001760140811263,0.00199215937274982,0.002000160012801024,0.0007200576046083687,-0.0008400672053764301,0.002568205456436515,0.004216337306984559,0.003384270741659333,0.0034802784222737818,0.00394431554524362,0.0034402752220177614,0.004368349467957436,0.005104408352668214,0.004944395551644131,0.00558444675574046,0.004944395551644131,0.00478438275062005,0.005216417313385071,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
147,"Duncan (CA), British Columbia",40483,40593,41057,41621,42091,42465,42760,43246,43575,43829,43917,43948,44342,44839,45312,46129,46961,47630,48127,48495,"Duncan, British Columbia",48.7786908,-123.7079417,110,464,564,470,374,295,486,329,254,88,31,394,497,473,817,832,669,497,0.0008800704056324506,0.0037122969837587007,0.0045123609888791105,0.003760300824065925,0.002992239379150332,0.0023601888151052086,0.0038883110648851907,0.0026322105768461475,0.0020321625730058404,0.0007040563245059605,0.000248019841587327,0.003152252180174414,0.003976318105448436,0.0037843027442195374,0.006536522921833747,0.006656532522601808,0.005352428194255541,0.003976318105448436,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
148,"Nanaimo (CA), British Columbia",89549,90083,90914,92294,93453,95019,96089,97394,98184,99261,99996,101238,102696,104754,106959,109193,111163,113540,115682,117144,"Nanaimo, British Columbia",49.1658836,-123.9400648,534,831,1380,1159,1566,1070,1305,790,1077,735,1242,1458,2058,2205,2234,1970,2377,2142,0.0042723417873429875,0.006648531882550604,0.011040883270661652,0.009272741819345547,0.012529002320185615,0.008560684854788383,0.010440835266821345,0.006320505640451236,0.008616689335146812,0.005880470437635011,0.009936794943595487,0.011664933194655572,0.01646531722537803,0.01764141131290503,0.017873429874389953,0.01576126090087207,0.01901752140171214,0.017137370989679174,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
149,"Parksville (CA), British Columbia",25153,25506,25917,26452,26878,26942,27293,27589,27728,27922,27938,28121,28286,28582,29088,29637,30471,30576,30875,31144,"Parksville, British Columbia",49.3193375,-124.3136411,353,411,535,426,64,351,296,139,194,16,183,165,296,506,549,834,105,299,0.002824225938075046,0.0032882630610448836,0.004280342427394192,0.003408272661812945,0.0005120409632770621,0.002808224657972638,0.0023681894551564127,0.0011120889671173695,0.0015521241699335948,0.00012801024081926553,0.0014641171293703495,0.0013201056084486758,0.0023681894551564127,0.004048323865909273,0.004392351388111049,0.006672533802704216,0.0008400672053764301,0.002392191375310025,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
150,"Port Alberni (CA), British Columbia",26401,26066,26039,26004,26133,25955,25877,25932,25996,26003,25838,25663,25513,25544,25692,26045,26254,26532,26821,27060,"Port Alberni, British Columbia",49.2338882,-124.8055494,-335,-27,-35,129,-178,-78,55,64,7,-165,-175,-150,31,148,353,209,278,289,-0.0026802144171533724,-0.0002160172813825106,-0.0002800224017921434,0.0010320825666053283,-0.0014241139291143292,-0.0006240499239939195,0.0004400352028162253,0.0005120409632770621,5.6004480358428674e-05,-0.0013201056084486758,-0.001400112008960717,-0.0012000960076806145,0.000248019841587327,0.0011840947275782064,0.002824225938075046,0.001672133770701656,0.002224177934234739,0.0023121849747979838,"[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
151,"Courtenay (CA), British Columbia",46379,46588,47234,48243,49189,49788,50551,51331,51596,52010,52521,53054,53287,53886,55007,56066,57242,58376,59320,60120,"Courtenay, British Columbia",49.6841391,-124.9904494,209,646,1009,946,599,763,780,265,414,511,533,233,599,1121,1059,1176,1134,944,0.001672133770701656,0.005168413473077846,0.008072645811664933,0.007568605488439075,0.004792383390671254,0.006104488359068725,0.006240499239939195,0.0021201696135690856,0.003312264981198496,0.004088327066165293,0.004264341147291783,0.0018641491319305544,0.004792383390671254,0.008968717497399793,0.008472677814225138,0.009408752700216017,0.009072725818065445,0.007552604208336667,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
152,"Campbell River (CA), British Columbia",34694,34480,34598,34994,35364,35677,36038,36407,36489,36601,36726,36993,37377,37854,38488,39398,40163,40985,41568,42166,"Campbell River, British Columbia",50.03312260000001,-125.2733353,-214,118,396,370,313,361,369,82,112,125,267,384,477,634,910,765,822,583,-0.0017121369709576766,0.0009440755260420833,0.003168253460276822,0.0029602368189455158,0.0025042003360268824,0.0028882310584846787,0.0029522361788943117,0.0006560524841987359,0.0008960716857348588,0.001000080006400512,0.0021361708936714937,0.0030722457796623728,0.003816305304424354,0.005072405792463397,0.007280582446595727,0.006120489639171133,0.006576526122089767,0.004664373149851988,"[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
153,"Powell River (CA), British Columbia",17282,16993,16831,16775,16812,16894,17038,17093,17019,16989,16882,16863,16953,17045,17071,17342,17460,17537,17566,17628,"Powell River, British Columbia",49.8352352,-124.5247061,-289,-162,-56,37,82,144,55,-74,-30,-107,-19,90,92,26,271,118,77,29,-0.0023121849747979838,-0.0012961036882950636,-0.0004480358428674294,0.0002960236818945516,0.0006560524841987359,0.0011520921673733898,0.0004400352028162253,-0.0005920473637891032,-0.0002400192015361229,-0.0008560684854788383,-0.00015201216097287783,0.0007200576046083687,0.0007360588847107769,0.0002080166413313065,0.00216817345387631,0.0009440755260420833,0.0006160492839427154,0.0002320185614849188,"[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
154,"Williams Lake (CA), British Columbia",20630,20153,19772,19490,19336,19327,19384,19432,19209,18987,18841,18858,18816,19044,18992,19049,19009,19211,19308,19391,"Williams Lake, British Columbia",52.1416736,-122.1416885,-477,-381,-282,-154,-9,57,48,-223,-222,-146,17,-42,228,-52,57,-40,202,97,-0.003816305304424354,-0.0030482438595087606,-0.0022561804944395553,-0.0012320985678854308,-7.200576046083687e-05,0.0004560364829186335,0.0003840307224577966,-0.0017841427314185135,-0.0017761420913673094,-0.001168093447475798,0.00013601088087046963,-0.00033602688215057206,0.001824145931674534,-0.000416033282662613,0.0004560364829186335,-0.00032002560204816386,0.0016161292903432275,0.0007760620849667974,"[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]"
